Index,ClassId,Split
13727,1,train
13728,5,train
13729,24,train
13730,38,train
13731,25,train
13732,0,train
13733,9,train
13734,18,train
13735,9,train
13736,25,train
13737,13,train
13738,23,train
13739,13,train
13740,38,train
13741,4,train
13742,18,train
13743,1,train
13744,3,train
13745,26,train
13746,33,train
13747,18,train
13748,6,train
13749,38,train
13750,9,train
13751,9,train
13752,42,train
13753,18,train
13754,10,train
13755,9,train
13756,4,train
13757,21,train
13758,8,train
13759,14,train
13760,3,train
13761,38,train
13762,26,train
13763,9,train
13764,14,train
13765,1,train
13766,5,train
13767,30,train
13768,17,train
13769,35,train
13770,30,train
13771,25,train
13772,12,train
13773,36,train
13774,38,train
13775,20,train
13776,1,train
13777,12,train
13778,8,train
13779,4,train
13780,9,train
13781,28,train
13782,2,train
13783,2,train
13784,38,train
13785,14,train
13786,1,train
13787,40,train
13788,5,train
13789,38,train
13790,10,train
13791,38,train
13792,36,train
13793,13,train
13794,12,train
13795,13,train
13796,11,train
13797,29,train
13798,5,train
13799,10,train
13800,33,train
13801,8,train
13802,22,train
13803,1,train
13804,17,train
13805,7,train
13806,13,train
13807,1,train
13808,30,train
13809,30,train
13810,12,train
13811,3,train
13812,2,train
13813,2,train
13814,8,train
13815,31,train
13816,26,train
13817,12,train
13818,12,train
13819,38,train
13820,25,train
13821,38,train
13822,2,train
13823,38,train
13824,5,train
13825,30,train
13826,3,train
13827,4,train
13828,5,train
13829,40,train
13830,1,train
13831,23,train
13832,9,train
13833,17,train
13834,9,train
13835,2,train
13836,7,train
13837,1,train
13838,4,train
13839,11,train
13840,15,train
13841,22,train
13842,26,train
13843,17,train
13844,31,train
13845,12,train
13846,11,train
13847,38,train
13848,11,train
13849,2,train
13850,35,train
13851,25,train
13852,15,train
13853,36,train
13854,1,train
13855,36,train
13856,13,train
13857,14,train
13858,13,train
13859,25,train
13860,15,train
13861,17,train
13862,8,train
13863,31,train
13864,27,train
13865,12,train
13866,4,train
13867,13,train
13868,4,train
13869,13,train
13870,10,train
13871,1,train
13872,7,train
13873,25,train
13874,10,train
13875,30,train
13876,23,train
13877,30,train
13878,7,train
13879,2,train
13880,26,train
13881,2,train
13882,34,train
13883,26,train
13884,17,train
13885,6,train
13886,33,train
13887,5,train
13888,31,train
13889,8,train
13890,26,train
13891,38,train
13892,8,train
13893,29,train
13894,38,train
13895,7,train
13896,14,train
13897,34,train
13898,8,train
13899,2,train
13900,10,train
13901,36,train
13902,30,train
13903,38,train
13904,13,train
13905,7,train
13906,38,train
13907,26,train
13908,11,train
13909,5,train
13910,13,train
13911,2,train
13912,2,train
13913,25,train
13914,2,train
13915,10,train
13916,38,train
13917,12,train
13918,31,train
13919,18,train
13920,2,train
13921,35,train
13922,13,train
13923,10,train
13924,34,train
13925,7,train
13926,12,train
13927,1,train
13928,38,train
13929,0,train
13930,10,train
13931,3,train
13932,32,train
13933,10,train
13934,12,train
13935,5,train
13936,1,train
13937,3,train
13938,35,train
13939,30,train
13940,22,train
13941,5,train
13942,35,train
13943,18,train
13944,7,train
13945,20,train
13946,38,train
13947,9,train
13948,13,train
13949,10,train
13950,1,train
13951,24,train
13952,25,train
13953,38,train
13954,25,train
13955,8,train
13956,6,train
13957,12,train
13958,35,train
13959,11,train
13960,20,train
13961,27,train
13962,26,train
13963,4,train
13964,38,train
13965,12,train
13966,8,train
13967,30,train
13968,38,train
13969,23,train
13970,3,train
13971,2,train
13972,5,train
13973,3,train
13974,8,train
13975,38,train
13976,0,train
13977,30,train
13978,41,train
13979,13,train
13980,38,train
13981,2,train
13982,7,train
13983,1,train
13984,18,train
13985,1,train
13986,8,train
13987,5,train
13988,12,train
13989,10,train
13990,32,train
13991,3,train
13992,13,train
13993,6,train
13994,8,train
13995,31,train
13996,22,train
13997,7,train
13998,38,train
13999,12,train
14000,25,train
14001,5,train
14002,5,train
14003,9,train
14004,7,train
14005,26,train
14006,25,train
14007,31,train
14008,5,train
14009,7,train
14010,2,train
14011,9,train
14012,8,train
14013,13,train
14014,33,train
14015,28,train
14016,18,train
14017,15,train
14018,40,train
14019,2,train
14020,8,train
14021,25,train
14022,39,train
14023,3,train
14024,15,train
14025,29,train
14026,17,train
14027,5,train
14028,12,train
14029,4,train
14030,42,train
14031,7,train
14032,13,train
14033,10,train
14034,12,train
14035,11,train
14036,7,train
14037,13,train
14038,2,train
14039,26,train
14040,42,train
14041,8,train
14042,8,train
14043,5,train
14044,35,train
14045,2,train
14046,14,train
14047,4,train
14048,8,train
14049,1,train
14050,18,train
14051,12,train
14052,8,train
14053,25,train
14054,13,train
14055,42,train
14056,13,train
14057,16,train
14058,36,train
14059,22,train
14060,1,train
14061,13,train
14062,38,train
14063,33,train
14064,2,train
14065,41,train
14066,1,train
14067,33,train
14068,13,train
14069,12,train
14070,36,train
14071,25,train
14072,29,train
14073,3,train
14074,27,train
14075,5,train
14076,8,train
14077,18,train
14078,4,train
14079,2,train
14080,5,train
14081,17,train
14082,23,train
14083,1,train
14084,9,train
14085,3,train
14086,9,train
14087,11,train
14088,5,train
14089,8,train
14090,28,train
14091,8,train
14092,18,train
14093,2,train
14094,34,train
14095,7,train
14096,4,train
14097,35,train
14098,13,train
14099,20,train
14100,3,train
14101,38,train
14102,2,train
14103,38,train
14104,38,train
14105,6,train
14106,38,train
14107,30,train
14108,2,train
14109,15,train
14110,35,train
14111,33,train
14112,17,train
14113,18,train
14114,6,train
14115,25,train
14116,31,train
14117,33,train
14118,5,train
14119,10,train
14120,7,train
14121,3,train
14122,31,train
14123,23,train
14124,38,train
14125,17,train
14126,2,train
14127,7,train
14128,41,train
14129,18,train
14130,14,train
14131,38,train
14132,1,train
14133,36,train
14134,7,train
14135,38,train
14136,22,train
14137,30,train
14138,4,train
14139,20,train
14140,11,train
14141,13,train
14142,17,train
14143,8,train
14144,35,train
14145,21,train
14146,10,train
14147,12,train
14148,4,train
14149,12,train
14150,33,train
14151,38,train
14152,8,train
14153,35,train
14154,2,train
14155,2,train
14156,11,train
14157,31,train
14158,42,train
14159,35,train
14160,7,train
14161,28,train
14162,6,train
14163,8,train
14164,33,train
14165,7,train
14166,2,train
14167,40,train
14168,1,train
14169,0,train
14170,29,train
14171,37,train
14172,4,train
14173,28,train
14174,37,train
14175,38,train
14176,8,train
14177,35,train
14178,11,train
14179,13,train
14180,12,train
14181,25,train
14182,13,train
14183,35,train
14184,2,train
14185,19,train
14186,4,train
14187,2,train
14188,4,train
14189,32,train
14190,28,train
14191,4,train
14192,16,train
14193,7,train
14194,25,train
14195,26,train
14196,1,train
14197,6,train
14198,26,train
14199,11,train
14200,18,train
14201,26,train
14202,5,train
14203,19,train
14204,5,train
14205,10,train
14206,35,train
14207,10,train
14208,9,train
14209,14,train
14210,13,train
14211,9,train
14212,29,train
14213,42,train
14214,1,train
14215,36,train
14216,20,train
14217,8,train
14218,12,train
14219,12,train
14220,10,train
14221,4,train
14222,13,train
14223,11,train
14224,4,train
14225,32,train
14226,38,train
14227,36,train
14228,40,train
14229,17,train
14230,3,train
14231,28,train
14232,1,train
14233,1,train
14234,9,train
14235,38,train
14236,8,train
14237,17,train
14238,2,train
14239,12,train
14240,11,train
14241,11,train
14242,15,train
14243,14,train
14244,11,train
14245,38,train
14246,9,train
14247,4,train
14248,1,train
14249,14,train
14250,26,train
14251,2,train
14252,9,train
14253,11,train
14254,10,train
14255,5,train
14256,2,train
14257,13,train
14258,3,train
14259,18,train
14260,7,train
14261,9,train
14262,17,train
14263,34,train
14264,25,train
14265,26,train
14266,22,train
14267,4,train
14268,20,train
14269,15,train
14270,17,train
14271,10,train
14272,38,train
14273,11,train
14274,26,train
14275,15,train
14276,12,train
14277,5,train
14278,35,train
14279,7,train
14280,26,train
14281,16,train
14282,3,train
14283,12,train
14284,38,train
14285,10,train
14286,9,train
14287,7,train
14288,38,train
14289,8,train
14290,29,train
14291,2,train
14292,5,train
14293,13,train
14294,12,train
14295,1,train
14296,8,train
14297,2,train
14298,5,train
14299,26,train
14300,10,train
14301,41,train
14302,5,train
14303,2,train
14304,5,train
14305,27,train
14306,6,train
14307,21,train
14308,2,train
14309,15,train
14310,17,train
14311,26,train
14312,7,train
14313,4,train
14314,4,train
14315,31,train
14316,33,train
14317,5,train
14318,9,train
14319,25,train
14320,28,train
14321,1,train
14322,1,train
14323,4,train
14324,9,train
14325,3,train
14326,18,train
14327,13,train
14328,1,train
14329,34,train
14330,32,train
14331,2,train
14332,4,train
14333,2,train
14334,35,train
14335,28,train
14336,1,train
14337,7,train
14338,26,train
14339,7,train
14340,8,train
14341,13,train
14342,6,train
14343,6,train
14344,18,train
14345,9,train
14346,1,train
14347,7,train
14348,35,train
14349,36,train
14350,14,train
14351,7,train
14352,9,train
14353,1,train
14354,38,train
14355,1,train
14356,28,train
14357,13,train
14358,16,train
14359,5,train
14360,35,train
14361,9,train
14362,30,train
14363,11,train
14364,38,train
14365,5,train
14366,15,train
14367,10,train
14368,10,train
14369,10,train
14370,31,train
14371,4,train
14372,12,train
14373,12,train
14374,3,train
14375,2,train
14376,13,train
14377,38,train
14378,35,train
14379,5,train
14380,12,train
14381,10,train
14382,3,train
14383,10,train
14384,13,train
14385,1,train
14386,33,train
14387,8,train
14388,1,train
14389,41,train
14390,1,train
14391,36,train
14392,11,train
14393,18,train
14394,2,train
14395,1,train
14396,9,train
14397,12,train
14398,8,train
14399,21,train
14400,10,train
14401,12,train
14402,34,train
14403,5,train
14404,1,train
14405,1,train
14406,10,train
14407,17,train
14408,4,train
14409,31,train
14410,10,train
14411,5,train
14412,5,train
14413,8,train
14414,30,train
14415,7,train
14416,14,train
14417,5,train
14418,21,train
14419,4,train
14420,30,train
14421,14,train
14422,15,train
14423,38,train
14424,23,train
14425,38,train
14426,24,train
14427,3,train
14428,1,train
14429,37,train
14430,9,train
14431,27,train
14432,16,train
14433,4,train
14434,7,train
14435,35,train
14436,25,train
14437,5,train
14438,25,train
14439,41,train
14440,11,train
14441,16,train
14442,35,train
14443,31,train
14444,9,train
14445,1,train
14446,14,train
14447,27,train
14448,3,train
14449,4,train
14450,7,train
14451,0,train
14452,18,train
14453,9,train
14454,14,train
14455,7,train
14456,9,train
14457,41,train
14458,5,train
14459,13,train
14460,31,train
14461,29,train
14462,39,train
14463,10,train
14464,41,train
14465,3,train
14466,1,train
14467,35,train
14468,7,train
14469,17,train
14470,4,train
14471,13,train
14472,10,train
14473,3,train
14474,2,train
14475,23,train
14476,39,train
14477,2,train
14478,8,train
14479,1,train
14480,8,train
14481,5,train
14482,4,train
14483,5,train
14484,33,train
14485,5,train
14486,37,train
14487,25,train
14488,12,train
14489,25,train
14490,18,train
14491,35,train
14492,13,train
14493,12,train
14494,25,train
14495,18,train
14496,13,train
14497,38,train
14498,37,train
14499,35,train
14500,11,train
14501,38,train
14502,17,train
14503,38,train
14504,9,train
14505,11,train
14506,17,train
14507,35,train
14508,1,train
14509,25,train
14510,13,train
14511,11,train
14512,39,train
14513,18,train
14514,36,train
14515,23,train
14516,2,train
14517,25,train
14518,13,train
14519,27,train
14520,9,train
14521,17,train
14522,11,train
14523,2,train
14524,10,train
14525,13,train
14526,7,train
14527,7,train
14528,38,train
14529,35,train
14530,40,train
14531,7,train
14532,15,train
14533,39,train
14534,15,train
14535,6,train
14536,13,train
14537,7,train
14538,6,train
14539,40,train
14540,16,train
14541,26,train
14542,3,train
14543,12,train
14544,13,train
14545,25,train
14546,34,train
14547,2,train
14548,2,train
14549,2,train
14550,17,train
14551,11,train
14552,11,train
14553,9,train
14554,25,train
14555,25,train
14556,14,train
14557,15,train
14558,12,train
14559,17,train
14560,4,train
14561,35,train
14562,7,train
14563,25,train
14564,13,train
14565,31,train
14566,17,train
14567,11,train
14568,6,train
14569,12,train
14570,33,train
14571,7,train
14572,4,train
14573,9,train
14574,10,train
14575,18,train
14576,38,train
14577,38,train
14578,20,train
14579,12,train
14580,17,train
14581,35,train
14582,14,train
14583,11,train
14584,35,train
14585,34,train
14586,33,train
14587,22,train
14588,5,train
14589,18,train
14590,4,train
14591,35,train
14592,26,train
14593,12,train
14594,40,train
14595,5,train
14596,8,train
14597,38,train
14598,13,train
14599,20,train
14600,38,train
14601,10,train
14602,17,train
14603,2,train
14604,38,train
14605,3,train
14606,17,train
14607,1,train
14608,10,train
14609,7,train
14610,7,train
14611,19,train
14612,10,train
14613,4,train
14614,38,train
14615,10,train
14616,7,train
14617,14,train
14618,4,train
14619,8,train
14620,4,train
14621,13,train
14622,1,train
14623,10,train
14624,17,train
14625,18,train
14626,7,train
14627,9,train
14628,5,train
14629,7,train
14630,4,train
14631,9,train
14632,10,train
14633,7,train
14634,4,train
14635,35,train
14636,0,train
14637,20,train
14638,38,train
14639,14,train
14640,7,train
14641,2,train
14642,2,train
14643,25,train
14644,7,train
14645,38,train
14646,1,train
14647,14,train
14648,3,train
14649,11,train
14650,17,train
14651,12,train
14652,18,train
14653,31,train
14654,10,train
14655,38,train
14656,38,train
14657,12,train
14658,1,train
14659,2,train
14660,4,train
14661,1,train
14662,3,train
14663,5,train
14664,4,train
14665,31,train
14666,38,train
14667,15,train
14668,11,train
14669,4,train
14670,13,train
14671,9,train
14672,13,train
14673,2,train
14674,21,train
14675,1,train
14676,9,train
14677,4,train
14678,2,train
14679,1,train
14680,20,train
14681,4,train
14682,31,train
14683,39,train
14684,9,train
14685,38,train
14686,8,train
14687,26,train
14688,36,train
14689,17,train
14690,18,train
14691,11,train
14692,8,train
14693,28,train
14694,29,train
14695,25,train
14696,10,train
14697,4,train
14698,29,train
14699,6,train
14700,7,train
14701,25,train
14702,22,train
14703,18,train
14704,25,train
14705,12,train
14706,31,train
14707,3,train
14708,1,train
14709,10,train
14710,18,train
14711,40,train
14712,38,train
14713,10,train
14714,5,train
14715,25,train
14716,10,train
14717,19,train
14718,24,train
14719,18,train
14720,5,train
14721,18,train
14722,6,train
14723,34,train
14724,4,train
14725,12,train
14726,1,train
14727,15,train
14728,5,train
14729,13,train
14730,7,train
14731,11,train
14732,10,train
14733,15,train
14734,11,train
14735,31,train
14736,25,train
14737,15,train
14738,1,train
14739,22,train
14740,5,train
14741,13,train
14742,11,train
14743,38,train
14744,30,train
14745,35,train
14746,11,train
14747,35,train
14748,33,train
14749,38,train
14750,10,train
14751,7,train
14752,22,train
14753,10,train
14754,29,train
14755,38,train
14756,26,train
14757,13,train
14758,2,train
14759,20,train
14760,13,train
14761,12,train
14762,2,train
14763,10,train
14764,21,train
14765,25,train
14766,38,train
14767,35,train
14768,4,train
14769,12,train
14770,16,train
14771,11,train
14772,39,train
14773,17,train
14774,26,train
14775,14,train
14776,18,train
14777,31,train
14778,1,train
14779,5,train
14780,22,train
14781,1,train
14782,13,train
14783,4,train
14784,28,train
14785,13,train
14786,13,train
14787,7,train
14788,4,train
14789,33,train
14790,13,train
14791,26,train
14792,18,train
14793,35,train
14794,25,train
14795,6,train
14796,22,train
14797,38,train
14798,13,train
14799,36,train
14800,5,train
14801,35,train
14802,12,train
14803,1,train
14804,1,train
14805,38,train
